# 门类 / 材质 / 媒材
#
# key        —— 原文，去重键，须与源 Excel 逐字一致，不要改
# zh / en    —— 两个语种的文本；原文那一侧已填好，另一侧待译
# confidence —— 官方 / AI / 存疑，只描述「译出来的那一半」
#                官方 = 通行的既定译名（Louvre = 卢浮宫）
#                AI   = 机器翻译，正常可用
#                存疑 = 拿不准，优先人工复核（grep 存疑 即可捞出）
#
# 本文件由 make_translation_skeleton.py 生成与增量更新，可直接手工编辑。
kind,key,zh,en,confidence
artwork_medium,Graphite on Paper,纸本石墨,Graphite on Paper,AI
artwork_medium,Hand‑Colored Lithograph,手工上色石版画,Hand‑Colored Lithograph,AI
artwork_medium,Historic Wooden Architecture,木构古建筑,Historic Wooden Architecture,AI
artwork_medium,Ink on Paper,纸本水墨,Ink on Paper,AI
artwork_medium,Ink on Silk,绢本水墨,Ink on Silk,AI
artwork_medium,Ink‑Color on Paper,纸本设色,Ink‑Color on Paper,AI
artwork_medium,Ink‑Color on Silk,绢本设色,Ink‑Color on Silk,AI
artwork_medium,Ink‑Watercolor,水墨淡彩,Ink‑Watercolor,AI
artwork_medium,Ink‑color on Silk,绢本设色,Ink‑color on Silk,AI
artwork_medium,Inlaid Wood,镶嵌木作,Inlaid Wood,AI
artwork_medium,Inlaid Wood Furniture,镶嵌木家具,Inlaid Wood Furniture,AI
artwork_medium,Iron Metalwork,铁工艺,Iron Metalwork,AI
artwork_medium,Ivory,象牙,Ivory,AI
artwork_medium,Ivory‑Paper Fan,象牙纸扇,Ivory‑Paper Fan,AI
artwork_medium,Lacquered Wood,漆木,Lacquered Wood,AI
artwork_medium,Lacquered Wood Furniture,漆木家具,Lacquered Wood Furniture,AI
artwork_medium,Lacquered Wood Transport Object,漆木交通器具,Lacquered Wood Transport Object,AI
artwork_medium,Lacquerware,漆器,Lacquerware,AI
artwork_medium,Lead & Steel,铅与钢,Lead & Steel,AI
artwork_medium,Lead Metal Object,铅器,Lead Metal Object,AI
artwork_medium,Limestone,石灰岩,Limestone,AI
artwork_medium,Limestone Sarcophagus,石灰岩石棺,Limestone Sarcophagus,AI
artwork_medium,Limestone Sculpture,石灰岩雕刻,Limestone Sculpture,AI
artwork_medium,Lithograph,石版画,Lithograph,AI
artwork_medium,Manuscript Paper,手稿纸本,Manuscript Paper,AI
artwork_medium,Marble,大理石,Marble,AI
artwork_medium,Marble Sculpture,大理石雕,Marble Sculpture,AI
artwork_medium,Metal Cut‑out Sculpture,金属剪影雕塑,Metal Cut‑out Sculpture,AI
artwork_medium,Metal Helmet Armor,金属头盔,Metal Helmet Armor,AI
artwork_medium,Metal‑Glass Household Object,金属玻璃家用器物,Metal‑Glass Household Object,AI
artwork_medium,Miniature on Ivory,象牙细密画,Miniature on Ivory,AI
artwork_medium,Mixed‑Media,综合材质,Mixed‑Media,AI
artwork_medium,Mixed‑Media Furniture‑Sculpture,综合材质家具雕塑,Mixed‑Media Furniture‑Sculpture,AI
artwork_medium,Mixed‑Media Video Sculpture,综合材质影像雕塑,Mixed‑Media Video Sculpture,AI
artwork_medium,Mosaic,马赛克镶嵌,Mosaic,AI
artwork_medium,Mural Fragment,壁画残片,Mural Fragment,AI
artwork_medium,Needlework Textile,针绣织物,Needlework Textile,AI
artwork_medium,Nephrite Jade Weapon,软玉兵器,Nephrite Jade Weapon,AI
artwork_medium,Nephrite Stone Tool,软玉石器,Nephrite Stone Tool,AI
artwork_medium,Oil Painting,油画,Oil Painting,AI
artwork_medium,Oil Sketch,油画草稿,Oil Sketch,AI
artwork_medium,Oil on Canvas,布面油画,Oil on Canvas,AI
artwork_medium,Oil on Oak Panel,橡木板油画,Oil on Oak Panel,AI
artwork_medium,Oil on Panel,木板油画,Oil on Panel,AI
artwork_medium,Opaque Watercolor on Paper,纸本不透明水彩,Opaque Watercolor on Paper,AI
artwork_medium,Painted Clay Sculpture,彩绘泥塑,Painted Clay Sculpture,AI
artwork_medium,Painted Fan,彩绘扇,Painted Fan,AI
artwork_medium,Painted Metal Sculpture,彩绘金属雕塑,Painted Metal Sculpture,AI
artwork_medium,Painted Pottery,彩陶,Painted Pottery,AI
artwork_medium,Painted Wood,彩绘木作,Painted Wood,AI
artwork_medium,Painted Wood Folk Sculpture,彩绘木雕民俗造像,Painted Wood Folk Sculpture,AI
artwork_medium,Painted Wood Fragment,彩绘木残件,Painted Wood Fragment,AI
artwork_medium,Painted Wood Furniture,彩绘木家具,Painted Wood Furniture,AI
artwork_medium,Painted Wood Mask,彩绘木面具,Painted Wood Mask,AI
artwork_medium,Painted Wood Sign,彩绘木招牌,Painted Wood Sign,AI
artwork_medium,Pastel on Paper,纸本色粉,Pastel on Paper,AI
artwork_medium,Pewter Metalwork,锡镴金工,Pewter Metalwork,AI
artwork_medium,Photograph,摄影,Photograph,AI
artwork_medium,Plant‑Fiber Textile,植物纤维织物,Plant‑Fiber Textile,AI
artwork_medium,Plaster Sculpture,石膏雕塑,Plaster Sculpture,AI
artwork_medium,Porcelain,瓷器,Porcelain,AI
artwork_medium,Porcelain‑Stoneware,瓷与炻器,Porcelain‑Stoneware,AI
artwork_medium,Print on Paper,纸本版画,Print on Paper,AI
artwork_medium,Reverse Glass Painting,玻璃背画,Reverse Glass Painting,AI
artwork_medium,Sandstone,砂岩,Sandstone,AI
artwork_medium,Sandstone Sculpture,砂岩雕刻,Sandstone Sculpture,AI
artwork_medium,Schist Sculpture,片岩雕刻,Schist Sculpture,AI
artwork_medium,Screen Painting,屏风画,Screen Painting,AI
artwork_medium,Shell‑Fiber Jewelry,贝壳纤维首饰,Shell‑Fiber Jewelry,AI
artwork_medium,Silk Handscroll,绢本手卷,Silk Handscroll,AI
artwork_medium,Silk Hanging Scroll,绢本立轴,Silk Hanging Scroll,AI
artwork_medium,Silk Scroll,绢本卷轴,Silk Scroll,AI
artwork_medium,Silk Textile,丝织物,Silk Textile,AI
artwork_medium,Silver,银,Silver,AI
artwork_medium,Silver Metalwork,银器,Silver Metalwork,AI
artwork_medium,Silver Vessel,银器皿,Silver Vessel,AI
artwork_medium,Stained‑Glass,彩色玻璃,Stained‑Glass,AI
artwork_medium,Stained‑Glass & Metal,彩色玻璃与金属,Stained‑Glass & Metal,AI
artwork_medium,Stone Epigraphy,石刻铭文,Stone Epigraphy,AI
artwork_medium,Stone Ornament,石饰件,Stone Ornament,AI
artwork_medium,Stone Relief,石浮雕,Stone Relief,AI
artwork_medium,Stone Sculpture,石雕,Stone Sculpture,AI
artwork_medium,Stone Tool,石器,Stone Tool,AI
artwork_medium,Stoneware,炻器,Stoneware,AI
artwork_medium,Stoneware Ceramic,炻质陶瓷,Stoneware Ceramic,AI
artwork_medium,Stoneware‑Porcelain,炻器与瓷,Stoneware‑Porcelain,AI
artwork_medium,Stone‑Wood Tool,石木工具,Stone‑Wood Tool,AI
artwork_medium,Tapestry,挂毯,Tapestry,AI
artwork_medium,Tempera on Panel,木板蛋彩,Tempera on Panel,AI
artwork_medium,Terracotta,陶土,Terracotta,AI
artwork_medium,Terracotta Sculpture,陶塑,Terracotta Sculpture,AI
artwork_medium,Textile,织物,Textile,AI
artwork_medium,Watercolor,水彩,Watercolor,AI
artwork_medium,Watercolor on Paper,纸本水彩,Watercolor on Paper,AI
artwork_medium,Watercolor‑Ink,水彩水墨,Watercolor‑Ink,AI
artwork_medium,Watercolor‑Ink on Paper,纸本水彩水墨,Watercolor‑Ink on Paper,AI
artwork_medium,Whalebone,鲸骨,Whalebone,AI
artwork_medium,Wood,木,Wood,AI
artwork_medium,Wood / Musical Instrument,木／乐器,Wood / Musical Instrument,AI
artwork_medium,Wood Architectural Carving,木构建筑雕刻,Wood Architectural Carving,AI
artwork_medium,Wood Architectural Ornament,木构建筑饰件,Wood Architectural Ornament,AI
artwork_medium,Wood Carving,木雕,Wood Carving,AI
artwork_medium,Wood Fragment,木残件,Wood Fragment,AI
artwork_medium,Wood Furniture,木家具,Wood Furniture,AI
artwork_medium,Wood Gilded Lacquer Sculpture,木胎金漆造像,Wood Gilded Lacquer Sculpture,AI
artwork_medium,Wood Sculpture,木雕塑,Wood Sculpture,AI
artwork_medium,Wood Ship‑Model,木船模,Wood Ship‑Model,AI
artwork_medium,Woodblock Print,木刻版画,Woodblock Print,AI
artwork_medium,Woodcut,木刻,Woodcut,AI
artwork_medium,Wood‑Brass Tool,木铜工具,Wood‑Brass Tool,AI
artwork_medium,Wood‑Glass,木与玻璃,Wood‑Glass,AI
artwork_medium,"Raffia, leopard cloth, leopard fur, cowrie shells, and glass beads",拉菲草、豹纹布、豹皮毛、宝贝和玻璃珠,"Raffia, leopard cloth, leopard fur, cowrie shells, and glass beads",AI
artwork_medium,Fig tree bark and pigment,无花果树皮和颜料,Fig tree bark and pigment,官方
artwork_medium,Bombax wood,木棉木,Bombax wood,官方
artwork_medium,Oil pastel on paper,纸本油粉彩,Oil pastel on paper,官方
artwork_medium,"Wood, bone, and plant fiber",木、骨和植物纤维,"Wood, bone, and plant fiber",官方
artwork_medium,"Wood, iron, and brass",木、铁和黄铜,"Wood, iron, and brass",官方
artwork_medium,"Wood, fiber, animal hide, and pigment",木、纤维、动物皮和颜料,"Wood, fiber, animal hide, and pigment",官方
artwork_medium,"Wood, ceramic, iron nails, and pigment",木、陶瓷、铁钉和颜料,"Wood, ceramic, iron nails, and pigment",官方
artwork_medium,"Wood, iron, and glass beads",木、铁和玻璃珠,"Wood, iron, and glass beads",官方
artwork_medium,"Parchment, pigments, and leather",羊皮纸、颜料和皮革,"Parchment, pigments, and leather",官方
artwork_medium,Oil on canvas,布面油画,Oil on canvas,官方
artwork_medium,"Fiberglass coated with coal dust-infused resin, found metal and wood objects, and rope",涂覆掺煤尘树脂的玻璃纤维、拾得的金属和木制物件，以及绳,"Fiberglass coated with coal dust-infused resin, found metal and wood objects, and rope",AI
artwork_medium,"Wood, paint, metal",木、油漆、金属,"Wood, paint, metal",官方
artwork_medium,Salt-glazed stoneware and cobalt,盐釉炻器和钴,Salt-glazed stoneware and cobalt,官方
artwork_medium,"Painted pine, iron",彩绘松木、铁,"Painted pine, iron",官方
artwork_medium,Oak,橡木,Oak,官方
artwork_medium,Carved and painted pine,雕刻彩绘松木,Carved and painted pine,官方
artwork_medium,"Mahogany, bird's-eye maple, satinwood veneer, brass, and glass",桃花心木、鸟眼枫木、黄檀木贴面、黄铜和玻璃,"Mahogany, bird's-eye maple, satinwood veneer, brass, and glass",AI
artwork_medium,"Silk, linen",丝绸、亚麻,"Silk, linen",官方
artwork_medium,Mahogany and reproduction upholstery,桃花心木和复制装饰织物,Mahogany and reproduction upholstery,AI
artwork_medium,"Mahogany and pine, brass movement",桃花心木和松木、黄铜机芯,"Mahogany and pine, brass movement",官方
artwork_medium,"Oak, maple, iron, and paint",橡木、枫木、铁和油漆,"Oak, maple, iron, and paint",官方
artwork_medium,"Porcelain, stoneware, tin-glazed earthenware, and gold leaf",瓷器、炻器、锡釉陶器和金箔,"Porcelain, stoneware, tin-glazed earthenware, and gold leaf",官方
artwork_medium,Tin-glazed earthenware,锡釉陶器,Tin-glazed earthenware,官方
artwork_medium,Filet de verre,Filet de verre,Filet de verre,存疑
artwork_medium,"Gold, chrysoprase",金、绿玉髓,"Gold, chrysoprase",官方
artwork_medium,Walnut,胡桃木,Walnut,官方
artwork_medium,Cotton and silk,棉和丝绸,Cotton and silk,官方
artwork_medium,"Cotton, linen, and silk, assembled in the Netherlands",棉、亚麻和丝绸，荷兰组装,"Cotton, linen, and silk, assembled in the Netherlands",官方
artwork_medium,"Lacquer, mother of pearl, glass, and copper",漆、珍珠母、玻璃和铜,"Lacquer, mother of pearl, glass, and copper",官方
artwork_medium,Reverse painting on glass,玻璃背画,Reverse painting on glass,AI
artwork_medium,Porcelain with gilded-silver mounts,带鎏金银饰件的瓷器,Porcelain with gilded-silver mounts,AI
artwork_medium,"Wood, mother-of-pearl, and brass",木、珍珠母和黄铜,"Wood, mother-of-pearl, and brass",官方
artwork_medium,"Oil on wood panel, in a lacquered wood case with mother-of-pearl inlay",木板油画，置于嵌珍珠母的髹漆木盒中,"Oil on wood panel, in a lacquered wood case with mother-of-pearl inlay",AI
artwork_medium,"Ebony, inlaid ivory, cane, and lac",乌木、镶嵌象牙、藤和漆,"Ebony, inlaid ivory, cane, and lac",AI
artwork_medium,Opaque watercolor on mulberry paper,桑皮纸不透明水彩,Opaque watercolor on mulberry paper,AI
artwork_medium,"Unfired clay, paint, wood, and human hair",未烧黏土、颜料、木和人发,"Unfired clay, paint, wood, and human hair",AI
artwork_medium,"Rock crystal with gold, rubies, and sapphires",水晶，饰金、红宝石和蓝宝石,"Rock crystal with gold, rubies, and sapphires",AI
artwork_medium,Embroidered and appliqued silk,刺绣和贴花丝绸,Embroidered and appliqued silk,官方
artwork_medium,"Wood, ivory, mother of pearl, and cloisonne",木、象牙、珍珠母和掐丝珐琅,"Wood, ivory, mother of pearl, and cloisonne",AI
artwork_medium,Ink and color on paper,纸本水墨设色,Ink and color on paper,官方
artwork_medium,"Silk, embroidered silk, and gold-wrapped thread",丝绸、刺绣丝绸和包金线,"Silk, embroidered silk, and gold-wrapped thread",AI
artwork_medium,Stainless steel,不锈钢,Stainless steel,官方
artwork_medium,Hand-pieced and quilted fabric scraps,手工拼接和绗缝织物碎片,Hand-pieced and quilted fabric scraps,AI
artwork_medium,Hanging scroll; ink and color on silk,立轴；绢本水墨设色,Hanging scroll; ink and color on silk,官方
artwork_medium,Cast bronze,铸铜,Cast bronze,官方
artwork_medium,"Ivory, zitan (red sandalwood), and metal",象牙、紫檀和金属,"Ivory, zitan (red sandalwood), and metal",官方
artwork_medium,"Kingfisher feathers, imitation pearls, coral, semiprecious stones, copper alloy with gilding, and silk threads",翠鸟羽毛、仿珍珠、珊瑚、半宝石、鎏金铜合金和丝线,"Kingfisher feathers, imitation pearls, coral, semiprecious stones, copper alloy with gilding, and silk threads",AI
artwork_medium,Enamel on copper with ivory stand,铜胎珐琅，配象牙底座,Enamel on copper with ivory stand,AI
artwork_medium,Computer-generated data projection,计算机生成数据投影,Computer-generated data projection,AI
artwork_medium,"Blown glass, cast glass, steel, cast resin, silicone, acrylic, polyvinyl chloride tubing, and water and rum essence, with multichannel sound installation",吹制玻璃、铸造玻璃、钢、铸造树脂、硅酮、丙烯酸、聚氯乙烯管，以及水和朗姆酒香精，配多声道声音装置,"Blown glass, cast glass, steel, cast resin, silicone, acrylic, polyvinyl chloride tubing, and water and rum essence, with multichannel sound installation",AI
artwork_medium,Acrylic paint,丙烯颜料,Acrylic paint,官方
artwork_medium,"Door hinges, wood doors, and metal armature",门铰链、木门和金属骨架,"Door hinges, wood doors, and metal armature",AI
artwork_medium,"Thread, machine-stitched on reverse of canvas with fabric applique",线，在画布背面机缝，并附织物贴花,"Thread, machine-stitched on reverse of canvas with fabric applique",AI
artwork_medium,Glazed earthenware,施釉陶器,Glazed earthenware,官方
artwork_medium,"Gilded wood, metal, and wool and silk tapestry",鎏金木、金属和羊毛丝绸挂毯,"Gilded wood, metal, and wool and silk tapestry",AI
artwork_medium,17th-century Chinese and Japanese porcelain and Dutch delftware fragments,17世纪中国和日本瓷器及荷兰代尔夫特陶器残片,17th-century Chinese and Japanese porcelain and Dutch delftware fragments,AI
artwork_medium,Painted iron,彩绘铁,Painted iron,官方
artwork_medium,"Chinese, Japanese, and French porcelain and French gilded bronze",中国、日本和法国瓷器及法国鎏金铜,"Chinese, Japanese, and French porcelain and French gilded bronze",AI
artwork_medium,Oil on panel,板上油画,Oil on panel,官方
artwork_medium,Porcelain and marble,瓷器和大理石,Porcelain and marble,AI
artwork_medium,Carved boxwood,雕刻黄杨木,Carved boxwood,AI
artwork_medium,Cut glass,切割玻璃,Cut glass,AI
artwork_medium,"Broadcloth with gilt braid, buckskin, and wool felt",阔幅呢绒、镀金编带、鹿皮和羊毛毡,"Broadcloth with gilt braid, buckskin, and wool felt",AI
artwork_medium,"Satin brocade, lace, metal, and ribbon",缎纹织锦、蕾丝、金属和缎带,"Satin brocade, lace, metal, and ribbon",AI
artwork_medium,Silk and cotton,丝绸和棉,Silk and cotton,AI
artwork_medium,Cotton,棉,Cotton,AI
artwork_medium,"Glass, silk, lame, metal",丝绸、金银线织物、金属,"Glass, silk, lame, metal",存疑
artwork_medium,Silk damask and linen,丝绸提花织物和亚麻,Silk damask and linen,AI
artwork_medium,Cotton embroidered with silk and metal,绣丝棉布和金属,Cotton embroidered with silk and metal,AI
artwork_medium,Wool and silk crepe,羊毛和丝绉,Wool and silk crepe,AI
artwork_medium,"Rhinestones, leather and silk satin",水钻、皮革和丝缎,"Rhinestones, leather and silk satin",AI
artwork_medium,"Rayon, acrylic paint",人造丝、丙烯颜料,"Rayon, acrylic paint",AI
artwork_medium,"Mammal intestine, esophagus, hair, and dye",哺乳动物肠、食道、毛发和染料,"Mammal intestine, esophagus, hair, and dye",AI
artwork_medium,"Gesso over paper, wood, and vegetable fiber",纸本石膏底料、木和植物纤维,"Gesso over paper, wood, and vegetable fiber",存疑
artwork_medium,"Wool, silk, cotton, gold-wrapped thread, and metals",羊毛、丝绸、棉、包金线和金属,"Wool, silk, cotton, gold-wrapped thread, and metals",AI
artwork_medium,Paint and ink on silk,绢本设色水墨,Paint and ink on silk,AI
artwork_medium,Stoneware and lacquered wood,炻器和髹漆木胎,Stoneware and lacquered wood,AI
artwork_medium,"Dutch gilt leather and wool, European-printed cotton lining, and silk trim",荷兰鎏金皮革和羊毛、欧洲印花棉布衬里以及丝绸饰边,"Dutch gilt leather and wool, European-printed cotton lining, and silk trim",AI
artwork_medium,"Silk, paint and ink",丝绸、颜料和墨,"Silk, paint and ink",AI
artwork_medium,"Wood, lacquer, and mother-of-pearl",木、漆和珍珠母,"Wood, lacquer, and mother-of-pearl",AI
artwork_medium,"Hair, lacquer, and bamboo",毛发、漆和竹,"Hair, lacquer, and bamboo",AI
artwork_medium,"Cotton, hemp, copper alloy, and iron",棉、麻、铜合金和铁,"Cotton, hemp, copper alloy, and iron",AI
artwork_medium,Photographic print,摄影冲印照片,Photographic print,AI
artwork_medium,Embroidered silk and metal fittings,刺绣丝绸和金属配件,Embroidered silk and metal fittings,AI
artwork_medium,"Silk, paper, cotton, wool, and metallic thread",丝绸、纸、棉、羊毛和金属线,"Silk, paper, cotton, wool, and metallic thread",AI
artwork_medium,"Wood, pigment",木、颜料,"Wood, pigment",AI
artwork_medium,Ramie,苎麻,Ramie,官方
artwork_medium,Ink and pigment on silk,绢本水墨设色,Ink and pigment on silk,AI
artwork_medium,"Horsehair, bamboo, and paper",马鬃、竹和纸,"Horsehair, bamboo, and paper",AI
artwork_medium,Silver and brass,银和黄铜,Silver and brass,官方
artwork_medium,"Wood, lacquer, iron, and silk",木、漆、铁和丝绸,"Wood, lacquer, iron, and silk",官方
artwork_medium,"Bamboo, rattan, wood, and bone",竹、藤、木和骨,"Bamboo, rattan, wood, and bone",官方
artwork_medium,"Wood, composite, and cotton",木、复合材料和棉,"Wood, composite, and cotton",官方
artwork_medium,"Paper, lacquer, and wood",纸、漆和木,"Paper, lacquer, and wood",官方
artwork_medium,White pine,白松木,White pine,官方
artwork_medium,"Brass, mahogany, and glass",黄铜、桃花心木和玻璃,"Brass, mahogany, and glass",官方
artwork_medium,Whale tooth,鲸牙,Whale tooth,官方
artwork_medium,"White mahogany, gunmetal and brass",白桃花心木、炮铜和黄铜,"White mahogany, gunmetal and brass",官方
artwork_medium,Oil on board,木板油画,Oil on board,官方
artwork_medium,"Wood, cordage and bronze",木、绳索和青铜,"Wood, cordage and bronze",官方
artwork_medium,Gouache on paper,纸本水粉,Gouache on paper,官方
artwork_medium,Watercolor on paper,纸本水彩,Watercolor on paper,官方
artwork_medium,"Acrylic, oil, and saponified wax on canvas",画布上丙烯、油彩和皂化蜡,"Acrylic, oil, and saponified wax on canvas",官方
artwork_medium,"Digital video, looped, edition 2/5",数字视频，循环播放，第2/5版,"Digital video, looped, edition 2/5",官方
artwork_medium,Glass beads on boots designed by Christian Louboutin,克里斯蒂安·鲁布托设计的靴子上饰玻璃珠,Glass beads on boots designed by Christian Louboutin,官方
artwork_medium,"High-definition video, bonded stone replica of Jean-Antoine Houdon's late 1700s bust of George Washington, antique surveyor's tripod, and artificial turf",高清晰度视频、乔治·华盛顿的让-安托万·乌东18世纪晚期半身像的粘结石复制品、古董测量员三脚架和人造草坪,"High-definition video, bonded stone replica of Jean-Antoine Houdon's late 1700s bust of George Washington, antique surveyor's tripod, and artificial turf",官方
artwork_medium,"Archival pigment print from wet plate collodion scan, printed 2021",由湿版火棉胶扫描制成的档案颜料打印，2021年印制,"Archival pigment print from wet plate collodion scan, printed 2021",官方
artwork_medium,Reclaimed wool blankets and embroidery thread,回收羊毛毯和刺绣线,Reclaimed wool blankets and embroidery thread,官方
artwork_medium,"Wood, bladder, and paint",木、膀胱和颜料,"Wood, bladder, and paint",官方
artwork_medium,"Wool, silk, and glass beads",羊毛、丝绸和玻璃珠,"Wool, silk, and glass beads",官方
artwork_medium,"Porcupine quill, metal, glass beads, leather, and wood",豪猪 quill、金属、玻璃珠、皮革和木,"Porcupine quill, metal, glass beads, leather, and wood",存疑
artwork_medium,Wood and paint,木和颜料,Wood and paint,官方
artwork_medium,Juncus rush and dye,灯心草和染料,Juncus rush and dye,官方
artwork_medium,"Willow, monofilament, and metal",柳木、单丝和金属,"Willow, monofilament, and metal",官方
artwork_medium,Argillite,泥板岩,Argillite,存疑
artwork_medium,Basalt,玄武岩,Basalt,官方
artwork_medium,"Leather, velvet, glass, cotton, metal, and ink",皮革、天鹅绒、玻璃、棉、金属和墨,"Leather, velvet, glass, cotton, metal, and ink",官方
artwork_medium,Paint on canvas,画布上颜料,Paint on canvas,官方
artwork_medium,"Wood, paint, metal, and glass",木、颜料、金属和玻璃,"Wood, paint, metal, and glass",官方
artwork_medium,"Wood, paint, glass, oyster shell, and metal",木材、颜料、玻璃、牡蛎壳和金属,"Wood, paint, glass, oyster shell, and metal",官方
artwork_medium,"Sennit, feather",椰壳纤维绳、羽毛,"Sennit, feather",存疑
artwork_medium,"Wood, paua shell",木材、鲍鱼壳,"Wood, paua shell",官方
artwork_medium,"Glass, glass powder, dye, and sand",玻璃、玻璃粉、染料和沙,"Glass, glass powder, dye, and sand",官方
artwork_medium,"Tapa (processed inner tree bark), pigments",塔帕布（加工过的树皮内层）、颜料,"Tapa (processed inner tree bark), pigments",官方
artwork_medium,"Coconut fiber, porpoise teeth, beads",椰壳纤维、鼠海豚牙齿、珠子,"Coconut fiber, porpoise teeth, beads",AI
artwork_medium,"Coconut fiber, wood, shell",椰壳纤维、木材、贝壳,"Coconut fiber, wood, shell",官方
artwork_medium,Wild boar tusks and fiber,野猪獠牙和纤维,Wild boar tusks and fiber,官方
artwork_medium,"Wood, pandanus, coconut fiber",木材、露兜树、椰壳纤维,"Wood, pandanus, coconut fiber",AI
artwork_medium,Watercolor and ink on paper,纸本水彩、墨,Watercolor and ink on paper,官方
artwork_medium,Ink on paper,纸本墨,Ink on paper,官方
artwork_medium,Book with leather cover and encased bullet,皮革封面的书，内嵌子弹,Book with leather cover and encased bullet,AI
artwork_medium,"Ink, watercolor, and pencil on paper",纸本墨、水彩和铅笔,"Ink, watercolor, and pencil on paper",官方
artwork_medium,Pen and ink on paper,纸本钢笔和墨,Pen and ink on paper,官方
artwork_medium,Book; watercolor and ink on paper,书；纸本水彩和墨,Book; watercolor and ink on paper,官方
artwork_medium,Book with 100 laser-cut leaves,含有100片激光切割叶片的书,Book with 100 laser-cut leaves,AI
